Unit_id,ERV ,ERV_DATE,Qube_Unit_ID
a1GNz0000000yXFMAY,11880,2024-09-30,222752085
a1GNz0000000veEMAQ,12840,2024-09-30,222752086
a1GNz0000000xxmMAA,12360,2024-09-30,222752087
a1GNz0000000wk0MAA,15180,2024-09-30,222752088
a1GNz0000000yH8MAI,14400,2024-09-30,222752089
a1GNz0000000wTqMAI,9600,2024-09-30,222752090
a1GNz0000000yIkMAI,12240,2024-09-30,222752091
a1GNz0000000yYrMAI,11640,2024-09-30,222752092
a1GNz0000000yaTMAQ,12240,2024-09-30,222752093
a1GNz0000000vCrMAI,11640,2024-09-30,222752094
a1GNz0000000yc5MAA,12240,2024-09-30,222752095
a1GNz0000000ydhMAA,14520,2024-09-30,222752096
a1GNz0000000yfJMAQ,14280,2024-09-30,222752097
a1GNz0000000ygvMAA,12720,2024-09-30,222752098
a1GNz0000000yiXMAQ,14520,2024-09-30,222752099
a1GNz0000000xwBMAQ,14760,2024-09-30,222752100
a1GNz0000000yk9MAA,12240,2024-09-30,222752101
a1GNz0000000yc6MAA,14700,2024-09-30,222752102
a1GNz0000000yllMAA,12960,2024-09-30,222752103
a1GNz0000000wC6MAI,15000,2024-09-30,222752104
a1GNz0000000wf9MAA,12120,2024-09-30,222752105
a1GNz0000000yKMMAY,12960,2024-09-30,222752106
a1GNz0000000yKNMAY,12960,2024-09-30,222752107
a1GNz0000000vCsMAI,14820,2024-09-30,222752108
a1GNz0000000ynNMAQ,14460,2024-09-30,222752109
a1GNz0000000xpjMAA,9660,2024-09-30,222752110
a1GNz0000000yozMAA,12300,2024-09-30,222752111
a1GNz0000000yqbMAA,12240,2024-09-30,222752112
a1GNz0000000vr8MAA,12300,2024-09-30,222752113
a1GNz0000000xuYMAQ,12240,2024-09-30,222752114
a1GNz0000000ysDMAQ,12300,2024-09-30,222752115
a1GNz0000000v38MAA,14340,2024-09-30,222752116
a1GNz0000000ytpMAA,14340,2024-09-30,222752117
a1GNz0000000w0oMAA,12780,2024-09-30,222752118
a1GNz0000000w0pMAA,15060,2024-09-30,222752119
a1GNz0000000w0qMAA,14700,2024-09-30,222752120
a1GNz0000000xT8MAI,12300,2024-09-30,222752121
a1GNz0000000yiYMAQ,14580,2024-09-30,222752122
a1GNz0000000y12MAA,13020,2024-09-30,222752123
a1GNz0000000wDiMAI,15300,2024-09-30,222752124
a1GNz0000000yx3MAA,11760,2024-09-30,222752125
a1GNz0000000yyfMAA,15240,2024-09-30,222752126
a1GNz0000000z0HMAQ,15180,2024-09-30,222752127
a1GNz0000000yvSMAQ,16020,2024-09-30,222752128
a1GNz0000000xT9MAI,14700,2024-09-30,222752129
a1GNz0000000z3VMAQ,14580,2024-09-30,222752130
a1GNz0000000xeQMAQ,12840,2024-09-30,222752131
a1GNz0000000z57MAA,14640,2024-09-30,222752132
a1GNz0000000wooMAA,14880,2024-09-30,222752133
a1GNz0000000wSFMAY,12900,2024-09-30,222752134
a1GNz0000000xsxMAA,15600,2024-09-30,222752135
a1GNz0000000wC9MAI,13020,2024-09-30,222752136
a1GNz0000000y13MAA,15240,2024-09-30,222752137
a1GNz0000000wSGMAY,13260,2024-09-30,222752138
a1GNz0000000z9xMAA,16380,2024-09-30,222752139
a1GNz0000000zBZMAY,14400,2024-09-30,222752140
a1GNz0000000wTrMAI,12840,2024-09-30,222752141
a1GNz0000000wteMAA,15480,2024-09-30,222752142
a1GNz0000000yc7MAA,15240,2024-09-30,222752143
a1GNz0000000yp0MAA,13560,2024-09-30,222752144
a1GNz0000000yaUMAQ,16080,2024-09-30,222752145
a1GNz0000000xTAMAY,12600,2024-09-30,222752146
a1GNz0000000w8tMAA,16440,2024-09-30,222752147
a1GNz0000000zDBMAY,13320,2024-09-30,222752148
a1GNz0000000vCtMAI,12960,2024-09-30,222752149
a1GNz0000000vZOMAY,16020,2024-09-30,222752150
a1GNz0000000vcdMAA,13080,2024-09-30,222752151
a1GNz0000000xksMAA,15660,2024-09-30,222752152
a1GNz0000000zEnMAI,13320,2024-09-30,222752153
a1GNz0000000xHqMAI,13440,2024-09-30,222752154
a1GNz0000000zGPMAY,16500,2024-09-30,222752155
a1GNz0000000y5qMAA,13140,2024-09-30,222752156
a1GNz0000000xHrMAI,16440,2024-09-30,222752157
a1GNz0000000wLmMAI,13380,2024-09-30,222752158
a1GNz0000000xXzMAI,13080,2024-09-30,222752159
a1GNz0000000yfKMAQ,16560,2024-09-30,222752160
a1GNz0000000zLFMAY,14760,2024-09-30,222752161
a1GNz0000000xGEMAY,17820,2024-09-30,222752162
a1GNz0000000xGFMAY,14760,2024-09-30,222752163
a1GNz0000000xEcMAI,13080,2024-09-30,222752164
a1GNz0000000zMrMAI,16980,2024-09-30,222752165
a1GNz0000000z6kMAA,14760,2024-09-30,222752166
a1GNz0000000zLGMAY,17820,2024-09-30,222752167
a1GNz0000000wFLMAY,14760,2024-09-30,222752168
a1GNz0000000xGGMAY,13680,2024-09-30,222752169
a1GNz0000000xTBMAY,16560,2024-09-30,222752170
a1GNz0000000zOTMAY,14880,2024-09-30,222752171
a1GNz0000000wVTMAY,17940,2024-09-30,222752172
a1GNz0000000zQ5MAI,14880,2024-09-30,222752173
a1GNz0000000vG1MAI,11580,2024-09-30,222753001
a1GNz0000000vMTMAY,11580,2024-09-30,222753002
a1GNz0000000vSvMAI,11580,2024-09-30,222753003
a1GNz0000000vCoMAI,11580,2024-09-30,222753004
a1GNz0000000veDMAQ,11580,2024-09-30,222753005
a1GNz0000000vkfMAA,11580,2024-09-30,222753006
a1GNz0000000vr7MAA,11580,2024-09-30,222753007
a1GNz0000000vvxMAA,14460,2024-09-30,222753008
a1GNz0000000w0nMAA,15180,2024-09-30,222753009
a1GNz0000000w41MAA,11940,2024-09-30,222753010
a1GNz0000000w8rMAA,14220,2024-09-30,222753011
a1GNz0000000wDhMAI,14220,2024-09-30,222753012
a1GNz0000000wGvMAI,11940,2024-09-30,222753013
a1GNz0000000vPjMAI,11580,2024-09-30,222753014
a1GNz0000000wK9MAI,14220,2024-09-30,222753015
a1GNz0000000wNNMAY,11580,2024-09-30,222753016
a1GNz0000000vhSMAQ,14220,2024-09-30,222753017
a1GNz0000000wSDMAY,9540,2024-09-30,222753018
a1GNz0000000wVRMAY,11580,2024-09-30,222753019
a1GNz0000000wAUMAY,14100,2024-09-30,222753020
a1GNz0000000wFKMAY,11940,2024-09-30,222753021
a1GNz0000000wdVMAQ,11580,2024-09-30,222753022
a1GNz0000000wgjMAA,14220,2024-09-30,222753023
a1GNz0000000wjxMAA,14340,2024-09-30,222753024
a1GNz0000000wnBMAQ,12060,2024-09-30,222753025
a1GNz0000000wqPMAQ,15300,2024-09-30,222753026
a1GNz0000000wjyMAA,14220,2024-09-30,222753027
a1GNz0000000wwrMAA,14460,2024-09-30,222753028
a1GNz0000000x05MAA,15180,2024-09-30,222753029
a1GNz0000000x3KMAQ,12360,2024-09-30,222753030
a1GNz0000000wGwMAI,14220,2024-09-30,222753031
a1GNz0000000wSEMAY,14220,2024-09-30,222753032
a1GNz0000000x89MAA,11940,2024-09-30,222753033
a1GNz0000000x9lMAA,11580,2024-09-30,222753034
a1GNz0000000xBNMAY,14220,2024-09-30,222753035
a1GNz0000000xCzMAI,11580,2024-09-30,222753036
a1GNz0000000xEbMAI,14220,2024-09-30,222753037
a1GNz0000000xGDMAY,9540,2024-09-30,222753038
a1GNz0000000xHpMAI,11580,2024-09-30,222753039
a1GNz0000000xJRMAY,14100,2024-09-30,222753040
a1GNz0000000vCpMAI,11940,2024-09-30,222753041
a1GNz0000000xMfMAI,11580,2024-09-30,222753042
a1GNz0000000xOHMAY,14220,2024-09-30,222753043
a1GNz0000000xRVMAY,14340,2024-09-30,222753044
a1GNz0000000xUjMAI,12420,2024-09-30,222753045
a1GNz0000000xXxMAI,15300,2024-09-30,222753046
a1GNz0000000vj4MAA,14220,2024-09-30,222753047
a1GNz0000000xbBMAQ,12360,2024-09-30,222753048
a1GNz0000000xcnMAA,14460,2024-09-30,222753049
a1GNz0000000xg1MAA,15180,2024-09-30,222753050
a1GNz0000000xjFMAQ,14220,2024-09-30,222753051
a1GNz0000000vfqMAA,14820,2024-09-30,222753052
a1GNz0000000xkrMAA,11940,2024-09-30,222753053
a1GNz0000000xJSMAY,12600,2024-09-30,222753054
a1GNz0000000vCqMAI,12600,2024-09-30,222753055
a1GNz0000000wjzMAA,14220,2024-09-30,222753056
a1GNz0000000vccMAA,14220,2024-09-30,222753057
a1GNz0000000xo5MAA,9720,2024-09-30,222753058
a1GNz0000000wAVMAY,11580,2024-09-30,222753059
a1GNz0000000wAWMAY,14820,2024-09-30,222753060
a1GNz0000000xpiMAA,11940,2024-09-30,222753061
a1GNz0000000xrKMAQ,12600,2024-09-30,222753062
a1GNz0000000xw9MAA,15000,2024-09-30,222753063
a1GNz0000000w2RMAQ,15060,2024-09-30,222753064
a1GNz0000000vuNMAQ,12420,2024-09-30,222753065
a1GNz0000000xzNMAQ,15300,2024-09-30,222753066
a1GNz0000000wnCMAQ,14220,2024-09-30,222753067
a1GNz0000000wYgMAI,14460,2024-09-30,222753068
a1GNz0000000vuOMAQ,15180,2024-09-30,222753069
a1GNz0000000y0zMAA,12360,2024-09-30,222753070
a1GNz0000000x4xMAA,14220,2024-09-30,222753071
a1GNz0000000y4DMAQ,14700,2024-09-30,222753072
a1GNz0000000vxaMAA,11940,2024-09-30,222753073
a1GNz0000000y93MAA,14220,2024-09-30,222753074
a1GNz0000000y10MAA,14220,2024-09-30,222753075
a1GNz0000000yDtMAI,11580,2024-09-30,222753076
a1GNz0000000yFVMAY,11940,2024-09-30,222753077
a1GNz0000000xL4MAI,15420,2024-09-30,222753078
a1GNz0000000yIjMAI,15300,2024-09-30,222753079
a1GNz0000000yLxMAI,14400,2024-09-30,222753080
a1GNz0000000yPBMAY,14520,2024-09-30,222753081
a1GNz0000000y11MAA,15240,2024-09-30,222753082
a1GNz0000000yAgMAI,12420,2024-09-30,222753083
a1GNz0000000ySQMAY,14880,2024-09-30,222753084
a1GNz0000000yVdMAI,16140,2024-09-30,222753085
a1GNz0000000xswMAA,14580,2024-09-30,222753086
a1GNz0000000yvRMAQ,15300,2024-09-30,222753087
a1GNz0000000wIYMAY,12480,2024-09-30,222753088
a1GNz0000000y94MAA,14340,2024-09-30,222753089
a1GNz0000000v9bMAA,16200,2024-09-30,222753090
a1GNz0000000x6YMAQ,14880,2024-09-30,222753091
a1GNz0000000wC7MAI,11940,2024-09-30,222753092
a1GNz0000000wC8MAI,14220,2024-09-30,222753093
a1GNz0000000z1tMAA,14220,2024-09-30,222753094
a1GNz0000000x6ZMAQ,11940,2024-09-30,222753095
a1GNz0000000vKsMAI,11580,2024-09-30,222753096
a1GNz0000000vHeMAI,14220,2024-09-30,222753097
a1GNz0000000yygMAA,11580,2024-09-30,222753098
a1GNz0000000yqcMAA,14220,2024-09-30,222753099
a1GNz0000000wopMAA,9540,2024-09-30,222753100
a1GNz0000000x4yMAA,11580,2024-09-30,222753101
a1GNz0000000z6jMAA,14100,2024-09-30,222753102
a1GNz0000000x8AMAQ,11940,2024-09-30,222753103
a1GNz0000000z8LMAQ,11580,2024-09-30,222753104
a1GNz0000000wCAMAY,14220,2024-09-30,222753105
a1GNz0000000wQdMAI,14340,2024-09-30,222753106
a1GNz0000000x4zMAA,12060,2024-09-30,222753107
a1GNz0000000vj5MAA,15300,2024-09-30,222753108
a1GNz0000000zI1MAI,14220,2024-09-30,222753109
a1GNz0000000veFMAQ,14340,2024-09-30,222753110
a1GNz0000000zJdMAI,12060,2024-09-30,222753111
a1GNz0000000vBBMAY,1560,2024-09-30,222756001
a1GNz0000000vJFMAY,1560,2024-09-30,222756002
a1GNz0000000vPhMAI,1560,2024-09-30,222756003
a1GNz0000000vUXMAY,1560,2024-09-30,222756004
a1GNz0000000vZNMAY,1560,2024-09-30,222756005
a1GNz0000000vhRMAQ,1560,2024-09-30,222756006
a1GNz0000000vntMAA,1560,2024-09-30,222756007
a1GNz0000000vsjMAA,1560,2024-09-30,222756008
a1GNz0000000vuLMAQ,1560,2024-09-30,222756009
a1GNz0000000vzBMAQ,1560,2024-09-30,222756010
a1GNz0000000w5dMAA,1560,2024-09-30,222756011
a1GNz0000000wATMAY,1560,2024-09-30,222756012
a1GNz0000000wFJMAY,1560,2024-09-30,222756013
a1GNz0000000vPiMAI,1560,2024-09-30,222756014
a1GNz0000000vEQMAY,1560,2024-09-30,222756015
a1GNz0000000wLlMAI,1560,2024-09-30,222756016
a1GNz0000000wOzMAI,1560,2024-09-30,222756017
a1GNz0000000wQbMAI,1560,2024-09-30,222756018
a1GNz0000000wTpMAI,1560,2024-09-30,222756019
a1GNz0000000vUYMAY,1560,2024-09-30,222756020
a1GNz0000000wYfMAI,1560,2024-09-30,222756021
a1GNz0000000wbtMAA,1560,2024-09-30,222756022
a1GNz0000000wf7MAA,1560,2024-09-30,222756023
a1GNz0000000wiLMAQ,1560,2024-09-30,222756024
a1GNz0000000wVSMAY,1560,2024-09-30,222756025
a1GNz0000000wonMAA,1560,2024-09-30,222756026
a1GNz0000000ws1MAA,1560,2024-09-30,222756027
a1GNz0000000vJGMAY,1560,2024-09-30,222756028
a1GNz0000000wqQMAQ,1560,2024-09-30,222756029
a1GNz0000000x1hMAA,1560,2024-09-30,222756030
a1GNz0000000w2QMAQ,1560,2024-09-30,222756031
a1GNz0000001GCPMA2,1560,2024-09-30,222756032
a1GNz0000001GE1MAM,1560,2024-09-30,222756033
a1GNz0000001GFdMAM,1560,2024-09-30,222756034
a1GNz0000001G4MMAU,1560,2024-09-30,222756035
a1GNz0000001GHFMA2,1560,2024-09-30,222756036
a1GNz0000001GIrMAM,1560,2024-09-30,222756037
a1GNz0000001GM5MAM,1560,2024-09-30,222756038
a1GNz0000001GNhMAM,1560,2024-09-30,222756039
a1GNz0000001GPJMA2,1560,2024-09-30,222756040
a1GNz0000001GQvMAM,1560,2024-09-30,222756041
a1GNz0000001GSXMA2,1560,2024-09-30,222756042
a1GNz0000001GSYMA2,1560,2024-09-30,222756043
a1GNz0000001GU9MAM,1560,2024-09-30,222756044
a1GNz0000001GE2MAM,1560,2024-09-30,222756045
a1GNz0000000v37MAA,9384,2024-09-30,222757001
a1GNz0000000zebMAA,15720,2024-09-30,222758001
a1GNz00000010CTMAY,15720,2024-09-30,222758002
a1GNz00000010FhMAI,15720,2024-09-30,222758003
a1GNz00000010IvMAI,11040,2024-09-30,222758004
a1GNz00000010M9MAI,12000,2024-09-30,222758005
a1GNz00000010PNMAY,12240,2024-09-30,222758006
a1GNz00000010SbMAI,12720,2024-09-30,222758007
a1GNz00000010UDMAY,16020,2024-09-30,222758008
a1GNz00000010XRMAY,12420,2024-09-30,222758009
a1GNz00000010Z3MAI,14400,2024-09-30,222758010
a1GNz00000010PPMAY,11880,2024-09-30,222758011
a1GNz00000010dtMAA,12000,2024-09-30,222758012
a1GNz00000010h7MAA,15420,2024-09-30,222758013
a1GNz00000010kLMAQ,15420,2024-09-30,222758014
a1GNz00000010nZMAQ,12000,2024-09-30,222758015
a1GNz00000010qnMAA,15720,2024-09-30,222758016
a1GNz00000010u1MAA,15600,2024-09-30,222758017
a1GNz00000010xFMAQ,12240,2024-09-30,222758018
a1GNz000000110TMAQ,12240,2024-09-30,222758019
a1GNz00000010AsMAI,12360,2024-09-30,222758020
a1GNz000000115JMAQ,13200,2024-09-30,222758021
a1GNz000000115KMAQ,11820,2024-09-30,222758022
a1GNz000000118XMAQ,15720,2024-09-30,222758023
a1GNz00000010cIMAQ,16320,2024-09-30,222758024
a1GNz00000011BlMAI,12060,2024-09-30,222758025
a1GNz00000010E6MAI,12060,2024-09-30,222758026
a1GNz00000011EzMAI,15600,2024-09-30,222758027
a1GNz00000011GbMAI,12240,2024-09-30,222758028
a1GNz0000000zoIMAQ,12240,2024-09-30,222758029
a1GNz00000011LRMAY,12480,2024-09-30,222758030
a1GNz00000011N3MAI,11220,2024-09-30,222758031
a1GNz00000010HKMAY,15900,2024-09-30,222758032
a1GNz00000010sQMAQ,15900,2024-09-30,222758033
a1GNz00000011TVMAY,15900,2024-09-30,222758034
a1GNz00000011WjMAI,11040,2024-09-30,222758035
a1GNz000000107eMAA,12240,2024-09-30,222758036
a1GNz00000011LSMAY,12240,2024-09-30,222758037
a1GNz00000011bZMAQ,12240,2024-09-30,222758038
a1GNz00000011dBMAQ,15300,2024-09-30,222758039
a1GNz00000011gPMAQ,11940,2024-09-30,222758040
a1GNz00000011i1MAA,12240,2024-09-30,222758041
a1GNz00000011jdMAA,11940,2024-09-30,222758042
a1GNz00000011lFMAQ,11940,2024-09-30,222758043
a1GNz00000011mrMAA,15360,2024-09-30,222758044
a1GNz00000011oTMAQ,15600,2024-09-30,222758045
a1GNz00000011q5MAA,11940,2024-09-30,222758046
a1GNz00000010sRMAQ,15900,2024-09-30,222758047
a1GNz00000011i2MAA,15480,2024-09-30,222758048
a1GNz00000011rhMAA,12120,2024-09-30,222758049
a1GNz00000011tJMAQ,12120,2024-09-30,222758050
a1GNz00000010VqMAI,12120,2024-09-30,222758051
a1GNz00000011JrMAI,12120,2024-09-30,222758052
a1GNz00000011DPMAY,15780,2024-09-30,222758053
a1GNz00000011i3MAA,15720,2024-09-30,222758054
a1GNz00000011uvMAA,15720,2024-09-30,222758055
a1GNz00000010sSMAQ,15600,2024-09-30,222758056
a1GNz000000107fMAA,11820,2024-09-30,222758057
a1GNz00000011uwMAA,12120,2024-09-30,222758058
a1GNz00000011lGMAQ,12360,2024-09-30,222758059
a1GNz00000011wXMAQ,12120,2024-09-30,222758060
a1GNz0000000zjSMAQ,11940,2024-09-30,222758061
a1GNz00000010FiMAI,16440,2024-09-30,222758062
a1GNz00000011y9MAA,16680,2024-09-30,222758063
a1GNz00000011zlMAA,12540,2024-09-30,222758064
a1GNz00000011jeMAA,12480,2024-09-30,222758065
a1GNz000000121NMAQ,17040,2024-09-30,222758066
a1GNz00000011RuMAI,12840,2024-09-30,222758067
a1GNz000000122zMAA,12792,2024-09-30,222758068
a1GNz000000124bMAA,12720,2024-09-30,222758069
a1GNz0000000zhqMAA,11280,2024-09-30,222758070
a1GNz000000126DMAQ,16020,2024-09-30,222758071
a1GNz00000011LTMAY,16320,2024-09-30,222758072
a1GNz000000127pMAA,16260,2024-09-30,222758073
a1GNz00000011tKMAQ,11280,2024-09-30,222758074
a1GNz000000129RMAQ,12840,2024-09-30,222758075
a1GNz00000011eoMAA,12480,2024-09-30,222758076
a1GNz00000012B3MAI,12480,2024-09-30,222758077
a1GNz00000012CfMAI,16800,2024-09-30,222758078
a1GNz00000011i4MAA,11820,2024-09-30,222758079
a1GNz00000012EHMAY,11880,2024-09-30,222758080
a1GNz00000012B4MAI,12000,2024-09-30,222758081
a1GNz00000010h8MAA,12000,2024-09-30,222758082
a1GNz00000011yAMAQ,16080,2024-09-30,222758083
a1GNz00000012FtMAI,16440,2024-09-30,222758084
a1GNz00000012HVMAY,12420,2024-09-30,222758085
a1GNz000000126EMAQ,15780,2024-09-30,222758086
a1GNz00000010ysMAA,15780,2024-09-30,222758087
a1GNz00000012J7MAI,12480,2024-09-30,222758088
a1GNz00000012KjMAI,12480,2024-09-30,222758089
a1GNz00000012FuMAI,12480,2024-09-30,222758090
a1GNz0000000zgEMAQ,11820,2024-09-30,222758091
a1GNz00000012MLMAY,15780,2024-09-30,222758092
a1GNz000000127qMAA,16440,2024-09-30,222758093
a1GNz0000000zgFMAQ,16440,2024-09-30,222758094
a1GNz00000010UFMAY,15780,2024-09-30,222758095
a1GNz00000010naMAA,11940,2024-09-30,222758096
a1GNz00000012NxMAI,12480,2024-09-30,222758097
a1GNz00000011LUMAY,12480,2024-09-30,222758098
a1GNz00000010HLMAY,12660,2024-09-30,222758099
a1GNz0000000zukMAA,12480,2024-09-30,222758100
a1GNz00000012PZMAY,16440,2024-09-30,222758101
a1GNz0000000zgGMAQ,16440,2024-09-30,222758102
a1GNz00000011TWMAY,12720,2024-09-30,222758103
a1GNz00000010UGMAY,12720,2024-09-30,222758104
a1GNz00000012RBMAY,17160,2024-09-30,222758105
a1GNz000000104TMAQ,12900,2024-09-30,222758106
a1GNz000000104UMAQ,12900,2024-09-30,222758107
a1GNz00000012SnMAI,12900,2024-09-30,222758108
a1GNz00000012UPMAY,11340,2024-09-30,222758109
a1GNz00000011uxMAA,15960,2024-09-30,222758110
a1GNz00000012W1MAI,15960,2024-09-30,222758111
a1GNz00000012XdMAI,15960,2024-09-30,222758112
a1GNz00000011BmMAI,11340,2024-09-30,222758113
a1GNz00000011oUMAQ,12180,2024-09-30,222758114
a1GNz00000012ZFMAY,12600,2024-09-30,222758115
a1GNz00000010pCMAQ,12180,2024-09-30,222758116
a1GNz00000010pDMAQ,16920,2024-09-30,222758117
a1GNz00000012SoMAI,11700,2024-09-30,222758118
a1GNz00000012arMAA,11940,2024-09-30,222758119
a1GNz00000012cTMAQ,12000,2024-09-30,222758120
a1GNz00000011YMMAY,11700,2024-09-30,222758121
a1GNz00000010pEMAQ,16440,2024-09-30,222758122
a1GNz00000012e5MAA,16440,2024-09-30,222758123
a1GNz00000012fhMAA,12000,2024-09-30,222758124
a1GNz00000012XeMAI,15960,2024-09-30,222758125
a1GNz00000012XfMAI,15840,2024-09-30,222758126
a1GNz00000011N4MAI,12360,2024-09-30,222758127
a1GNz00000012hJMAQ,12180,2024-09-30,222758128
a1GNz00000012ivMAA,12360,2024-09-30,222758129
a1GNz00000012kXMAQ,12060,2024-09-30,222758130
a1GNz00000012m9MAA,15960,2024-09-30,222758131
a1GNz00000012nlMAA,16440,2024-09-30,222758132
a1GNz000000115LMAQ,16440,2024-09-30,222758133
a1GNz00000012pNMAQ,15840,2024-09-30,222758134
a1GNz0000000zhrMAA,12480,2024-09-30,222758135
a1GNz00000012qzMAA,12780,2024-09-30,222758136
a1GNz0000000zxzMAA,13020,2024-09-30,222758137
a1GNz00000016hhMAA,12780,2024-09-30,222758138
a1GNz00000016mXMAQ,12240,2024-09-30,222758139
a1GNz00000016rNMAQ,16620,2024-09-30,222758140
a1GNz00000016RaMAI,16800,2024-09-30,222758141
a1GNz00000016HwMAI,12300,2024-09-30,222758142
a1GNz00000016zRMAQ,12300,2024-09-30,222758143
a1GNz000000172fMAA,17160,2024-09-30,222758144
a1GNz000000168EMAQ,12960,2024-09-30,222758145
a1GNz00000015fDMAQ,12720,2024-09-30,222758146
a1GNz00000017AjMAI,12480,2024-09-30,222758147
a1GNz00000017CLMAY,11400,2024-09-30,222758148
a1GNz000000172gMAA,16380,2024-09-30,222758149
a1GNz00000017InMAI,16140,2024-09-30,222758150
a1GNz00000016oBMAQ,16140,2024-09-30,222758151
a1GNz00000015tiMAA,11400,2024-09-30,222758152
a1GNz00000017NdMAI,12480,2024-09-30,222758153
a1GNz000000177WMAQ,12660,2024-09-30,222758154
a1GNz00000017QrMAI,12660,2024-09-30,222758155
a1GNz00000015leMAA,16980,2024-09-30,222758156
a1GNz00000017NeMAI,12000,2024-09-30,222758157
a1GNz00000017STMAY,12000,2024-09-30,222758158
a1GNz00000017VhMAI,12000,2024-09-30,222758159
a1GNz00000015osMAA,12000,2024-09-30,222758160
a1GNz00000015s7MAA,16620,2024-09-30,222758161
a1GNz00000016rOMAQ,16620,2024-09-30,222758162
a1GNz00000017YvMAI,12300,2024-09-30,222758163
a1GNz00000017c9MAA,16140,2024-09-30,222758164
a1GNz00000017dlMAA,15780,2024-09-30,222758165
a1GNz000000168FMAQ,12360,2024-09-30,222758166
a1GNz00000017gzMAA,12360,2024-09-30,222758167
a1GNz00000017kDMAQ,12360,2024-09-30,222758168
a1GNz00000017nRMAQ,11940,2024-09-30,222758169
a1GNz00000016jKMAQ,15780,2024-09-30,222758170
a1GNz00000017sHMAQ,16620,2024-09-30,222758171
a1GNz00000017p4MAA,16620,2024-09-30,222758172
a1GNz00000017x7MAA,15660,2024-09-30,222758173
a1GNz000000177XMAQ,12060,2024-09-30,222758174
a1GNz000000180LMAQ,12360,2024-09-30,222758175
a1GNz000000183ZMAQ,12600,2024-09-30,222758176
a1GNz000000185BMAQ,12600,2024-09-30,222758177
a1GNz00000016csMAA,12300,2024-09-30,222758178
a1GNz00000017CMMAY,16800,2024-09-30,222758179
a1GNz00000016pmMAA,16800,2024-09-30,222758180
a1GNz00000016HxMAI,12720,2024-09-30,222758181
a1GNz00000018BdMAI,12480,2024-09-30,222758182
a1GNz00000018DFMAY,16800,2024-09-30,222758183
a1GNz00000018DGMAY,13080,2024-09-30,222758184
a1GNz00000016HyMAI,12660,2024-09-30,222758185
a1GNz00000018GTMAY,12840,2024-09-30,222758186
a1GNz00000018JhMAI,11340,2024-09-30,222758187
a1GNz00000018LJMAY,16380,2024-09-30,222758188
a1GNz00000018OXMAY,16380,2024-09-30,222758189
a1GNz00000018Q9MAI,16080,2024-09-30,222758190
a1GNz00000016jLMAQ,11460,2024-09-30,222758191
a1GNz00000016Y2MAI,12972,2024-09-30,222758192
a1GNz00000018UzMAI,12660,2024-09-30,222758193
a1GNz00000015s8MAA,12972,2024-09-30,222758194
a1GNz00000018YDMAY,17220,2024-09-30,222758195
a1GNz00000018TOMAY,12300,2024-09-30,222758196
a1GNz00000018bRMAQ,12180,2024-09-30,222758197
a1GNz00000015s9MAA,12000,2024-09-30,222758198
a1GNz00000015SJMAY,12000,2024-09-30,222758199
a1GNz00000016zSMAQ,16500,2024-09-30,222758200
a1GNz00000017idMAA,16800,2024-09-30,222758201
a1GNz00000017ieMAA,12300,2024-09-30,222758202
a1GNz00000017cAMAQ,16080,2024-09-30,222758203
a1GNz00000015vKMAQ,15720,2024-09-30,222758204
a1GNz00000018mjMAA,12540,2024-09-30,222758205
a1GNz00000018oLMAQ,12540,2024-09-30,222758206
a1GNz00000018V0MAI,12540,2024-09-30,222758207
a1GNz0000001650MAA,11940,2024-09-30,222758208
a1GNz00000017dmMAA,16080,2024-09-30,222758209
a1GNz00000015VVMAY,16800,2024-09-30,222758210
a1GNz00000015aLMAQ,16800,2024-09-30,222758211
a1GNz00000015bxMAA,16080,2024-09-30,222758212
a1GNz00000015fBMAQ,12300,2024-09-30,222758213
a1GNz00000015k1MAA,12720,2024-09-30,222758214
a1GNz00000015ldMAA,12840,2024-09-30,222758215
a1GNz00000015orMAA,12540,2024-09-30,222758216
a1GNz00000015s5MAA,12300,2024-09-30,222758217
a1GNz00000015vJMAQ,16380,2024-09-30,222758218
a1GNz00000015yXMAQ,16500,2024-09-30,222758219
a1GNz000000161lMAA,12480,2024-09-30,222758220
a1GNz000000164zMAA,12480,2024-09-30,222758221
a1GNz000000168DMAQ,16920,2024-09-30,222758222
a1GNz00000016BRMAY,12480,2024-09-30,222758223
a1GNz00000016EfMAI,12480,2024-09-30,222758224
a1GNz00000015fCMAQ,12480,2024-09-30,222758225
a1GNz00000016HtMAI,11580,2024-09-30,222758226
a1GNz00000016L7MAI,16080,2024-09-30,222758227
a1GNz00000016MjMAI,16080,2024-09-30,222758228
a1GNz00000016HuMAI,16320,2024-09-30,222758229
a1GNz00000016PxMAI,11580,2024-09-30,222758230
a1GNz00000016TBMAY,12480,2024-09-30,222758231
a1GNz00000016WPMAY,12480,2024-09-30,222758232
a1GNz00000016ZdMAI,13044,2024-09-30,222758233
a1GNz00000016bFMAQ,17220,2024-09-30,222758234
a1GNz00000016HvMAI,12360,2024-09-30,222758235
a1GNz00000015goMAA,12300,2024-09-30,222758236
a1GNz00000016eTMAQ,12300,2024-09-30,222758237
a1GNz00000016g5MAA,12300,2024-09-30,222758238
a1GNz00000016kvMAA,16080,2024-09-30,222758239
a1GNz00000016plMAA,17280,2024-09-30,222758240
a1GNz00000016szMAA,12480,2024-09-30,222758241
