id,Tenancy__r:Contract:PMS_Reference__c,ownerid,accountid,recordtypeid,unit__c,status,startdate,tenancy_end_date__c,agreement_type__c,document_type__c,memorandum_of_agreement_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,break_clause__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c,opportunity__c,pms_reference__c
800Nz00000AzFuFIAV,122586014005,0054J000004vXOaQAM,001Nz000009n9HtIAI,,a1G4J0000025wtcUAA,Activated,2024-05-24,2025-05-23,AST,AST,,,4.00,1025,No Break,,,,,,006Nz000009WlOPIA0,122586014005
800Nz00000B08AYIAZ,222630196005,0058d0000034SvqAAE,001Nz00000A4eSXIAZ,,a1G4J0000025zSdUAI,Activated,2024-04-15,2024-10-14,AST,AST,,,4.00,980,No Break,,,,,,006Nz000009oZVGIA2,222630196005
800Nz00000B5FxlIAF,222640101002,0054J000004vXPBQA2,001Nz000009a5aKIAQ,,a1G4J0000025yzbUAA,Activated,2024-05-03,2025-05-02,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000ADLX7IAP,222640101002
800Nz00000B7FNaIAN,122486070006,0054J000005JWtDQAW,001Nz000009kdUHIAY,,a1G4J0000025x1wUAA,Activated,2024-04-26,2025-04-25,AST,AST,,,4.00,2150,No Break,,,,,,006Nz000009ULEnIAO,122486070006
800Nz00000B7z76IAB,222639008003,0058d0000034SvqAAE,001Nz00000AODOBIA5,,a1G4J0000025zFkUAI,Activated,2024-05-09,2025-05-08,AST,AST,,,6.00,1110,No Break,,,,,,006Nz00000A84FEIAZ,222639008003
800Nz00000B85kAIAR,222659096003,0058d0000034SvqAAE,001Nz000009oJdTIAU,,a1G4J0000025ybOUAQ,Activated,2024-04-17,2025-04-16,AST,AST,,,4.00,1600,No Break,,,,,,006Nz000009Y1uBIAS,222659096003
800Nz00000AwcDfIAJ,222758087001,0054J000005JWtDQAW,001Nz0000090dlpIAA,,a1GNz00000010ysMAA,Draft,2024-04-15,2024-10-14,AST,AST,,,4.00,1290,No Break,,,,,,006Nz000008lJsFIAU,222758087001
800Nz00000B8o7tIAB,222650097002,0058d0000034SvqAAE,001Nz00000AE357IAD,,a1G4J0000025yWaUAI,Activated,2024-05-10,2025-05-09,AST,AST,,,4.00,2300,No Break,,,,,,006Nz000009xzOuIAI,222650097002
800Nz00000B8rPCIAZ,222659053003,0058d0000034SvqAAE,001Nz00000AGr2cIAD,,a1G4J0000025ygPUAQ,Activated,2024-05-09,2025-05-08,AST,AST,,,4.00,1275,2 at 10 to expire at 12,,,,,,006Nz00000A0mRvIAJ,222659053003
800Nz00000B8srQIAR,222686098003,0054J000005JWtDQAW,001Nz00000A6ZjhIAF,,a1G8d0000004cALEAY,Activated,2024-04-26,2025-04-25,AST,AST,,,4.00,1100,No Break,,,,,,006Nz00000AGVlHIAX,222686098003
800Nz00000B9AbRIAV,222693015001,0058d0000020feeAAA,001Nz00000AKIPgIAP,,a1G8d0000004ql8EAA,Activated,2024-04-22,2025-04-21,AST,AST,,,4.00,1590,No Break,,,,,,006Nz00000A41cZIAR,222693015001
800Nz00000BAojiIAD,222758091001,0054J000005JWtDQAW,001Nz00000A73hlIAB,,a1GNz0000000zgEMAQ,Activated,2024-04-20,2024-10-19,AST,AST,,,4.00,985,No Break,,,,,,006Nz000009r6DNIAY,222758091001
800Nz00000BB9RcIAL,222664015004,0058d0000034SvqAAE,001Nz00000AGrnNIAT,,a1G4J000004jusPUAQ,Activated,2024-06-21,2025-06-20,AST,AST,,,4.00,2060,No Break,,,,,,006Nz00000A0iEbIAJ,222664015004
800Nz00000BBbxCIAT,122586022003,0054J000004vXOaQAM,001Nz00000ALmf3IAD,,a1G4J0000025x0FUAQ,Activated,2024-05-18,2025-05-17,AST,AST,,,4.00,1025,No Break,,,,,,006Nz00000A5PjMIAV,122586022003
800Nz00000BBmUaIAL,222623055007,0058d0000034SvqAAE,001Nz000009PdU2IAK,,a1G4J0000025yoGUAQ,Activated,2024-04-24,2025-04-23,AST,AST,,,4.00,1975,No Break,,,,,,006Nz00000AIuvhIAD,222623055007
800Nz00000BBp2XIAT,222639030002,0058d0000034SvqAAE,001Nz00000A3zUEIAZ,,a1G4J0000025zFCUAY,Activated,2024-04-19,2025-04-18,AST,AST,,,6.00,1085,No Break,,,,,,006Nz000009o4RSIAY,222639030002
800Nz00000BCQRwIAP,222486002005,0054J000004vXOaQAM,001Nz00000AFD7FIAX,,a1G4J0000025xnFUAQ,Activated,2024-04-15,2025-04-14,AST,AST,,,4.00,960,No Break,,,,,,006Nz000009z6krIAA,222486002005
800Nz00000BEEZTIA5,222695018001,0058d0000020feeAAA,001Nz00000AEIaPIAX,,a1G8d0000004qihEAA,Activated,2024-05-17,2025-05-16,AST,AST,,,4.00,1630,No Break,,,,,,006Nz000009yI89IAE,222695018001
800Nz00000BEV7TIAX,222737149002,0054J000005JWtDQAW,001Nz00000AHSlKIAX,,a1G8d000002QBfXEAW,Activated,2024-05-30,2025-05-29,AST,AST,,,4.00,915,No Break,,,,,,006Nz00000A1JE9IAN,222737149002
800Nz00000BGQYBIA5,222693019001,0058d0000020feeAAA,001Nz00000A4mWYIAZ,,a1G8d0000004qmGEAQ,Activated,2024-04-22,2025-04-21,AST,AST,,,4.00,1570,No Break,,,,,,006Nz000009orAPIAY,222693019001
800Nz00000BGl03IAD,222788051001,0054J000004vXOqQAM,001Nz00000AOnA1IAL,,a1GNz0000019DQWMA2,Activated,2024-06-10,2025-06-09,AST,AST,,,4.00,1245,No Break,,,,,,006Nz00000A8d6WIAR,222788051001
800Nz00000BGtC3IAL,222666050003,0054J000004vXPBQA2,001Nz00000AOGCLIA5,,a1G4J000004jyhKUAQ,Activated,2024-06-22,2026-06-21,AST,AST,,,4.00,1135,No Break,,,,,,006Nz00000A85klIAB,222666050003
800Nz00000BGub6IAD,222683212003,0054J000004vXPBQA2,001Nz00000AHQoOIAX,,a1G8d0000004XbTEAU,Activated,2024-05-15,2026-05-14,AST,AST,,,4.00,1380,2 at 10 to expire at 12,,,,,,006Nz00000A1F46IAF,222683212003
800Nz00000BHQnnIAH,222758081001,0054J000005JWtDQAW,001Nz00000A2Cc3IAF,,a1GNz00000012B4MAI,Activated,2024-07-25,2025-07-24,AST,AST,,,4.00,1000,No Break,,,,,,006Nz000009mIByIAM,222758081001
800Nz00000BLeafIAD,222630216005,0058d0000034SvqAAE,001Nz00000AYnoXIAT,,a1G4J0000025zTWUAY,Activated,2024-07-02,2025-07-01,AST,AST,,,4.00,1060,No Break,,,,,,006Nz00000AInqvIAD,222630216005
800Nz00000BLrjHIAT,222623058003,0058d0000034SvqAAE,001Nz00000AJVNJIA5,,a1G4J0000025yxzUAA,Activated,2024-05-27,2025-05-26,AST,AST,,,4.00,1930,No Break,,,,,,006Nz00000A3AtAIAV,222623058003
800Nz00000BLsVMIA1,317585032004,0058d000004DOMXAA4,001Nz00000A4fd8IAB,,a1G4J00000262iXUAQ,Activated,2024-05-04,2025-05-03,AST,AST,,,4.00,2500,2 at 4 to expire at 6,,"GUARANTEE AND INDEMNITY

25 April 2024

BETWEEN

1.	Mrs Claire Bruce-Lamblin of 13 Upper Phillimore Gardens, London, W8 7HF (“the Guarantor”) and

2.	Miss Aurelia Adler 22/3 London Street, Edinburgh, EH3 6NA (“the Tenant”) and

3.	Grainger Pearl (Salford) Limited.of Grainger PLC, Citygate, St. James Boulevard, Newcastle upon Tyne, Tyne and Wear, NE1 4JE (“the Landlord”)


It is agreed as follows: 
In consideration of the Landlord granting a lease of (”the Premises”) Flat 32 Wilbraham House Wandsworth Road London SW8 2XD to the Tenant dated 4th May 2024 (“the Lease”) at a rent of £2,500.00 per calendar month (“the Rent”) payable in advance on the first day of each month the Guarantor hereby guarantees a 50% payment of the Rent (Miss Aurelia Adler share) and the performance and observance of the tenant’s covenants under the Lease by the Tenant upon the following conditions:

1.	PAYMENT OF RENT IN ARREARS

If the Tenant defaults in the payment of the Rent the Guarantor will pay any arrears of Rent to the Landlord immediately upon receipt of the Landlord’s written demand and including:

1.1 Any increased Rent subsequently agreed between the Landlord and Tenant; and 

1.2 Any mesne profits due to the Landlord for any period during which the Tenant occupies 
the Premises after the end of the contractual term

2.	INDEMNITY FOR DEFAULT OR BREACH OF TENANT OBLIGATIONS 

If the Tenant does not observe or breaches its covenants and obligations under the Lease the Guarantor will indemnify the Landlord immediately upon receipt of the Landlord’s written demand in respect of all losses damages expenses and costs incurred by the Landlord as a result of the Tenant’s default which the Landlord is unable to recover from the Tenant. 

3.	DURATION OF GUARANTEE AND INDEMNITY

3.1 This Guarantee and Indemnity shall continue from the date hereof for the duration of the term granted by the Lease and including any extension of that Lease and any period during which the Tenant occupies the Premises 

3.2 This Guarantee and Indemnity shall not be revocable by the Guarantor nor shall it be discharged by the death of the Guarantor or by the death or bankruptcy or insolvency of the Tenant.

3.3 If the Tenant becomes bankrupt the Guarantor will pay the Rent on the terms and on the dates specified in the Lease for the duration of the term or until the Premises have been re-let by the Landlord, whichever shall happen first. 

3.4	The Guarantor shall not be discharged from its obligations under this Guarantee and Indemnity if the Landlord gives the Tenant additional time in which to pay the Rent or to correct the breaches or defaults of the tenant’s covenants under the Lease. 



4.	JOINT AND SEVERAL LIABILITY 

4.1 It is agreed that the Guarantor’s liability is joint and several with the Tenant which means that each will be responsible for complying with the Tenant’s covenants under the Lease both individually and together.

4.2 The Landlord may seek to enforce these obligations and claim damages against the Tenant the Guarantor or both. 

4.3 Where any party to this Guarantee and Indemnity comprises more than one person the obligations and liabilities of that party under this Guarantee and Indemnity shall be joint and several obligations and liabilities of those persons.

5.	WHEN THE GUARANTEE IS TO CEASE

If the Lease is terminated by agreement between the parties (“the Termination Date”) the Guarantor shall not incur any further liability hereunder after the Termination Date but any liability of the Guarantor to pay any sums accrued up to the Termination Date shall continue. 

6.	NOTICES 

6.1 Any notice or demand to be given under this Guarantee and Indemnity shall be given by sending the same in a pre-paid envelope by recorded delivery or ordinary first-class post or at the address of the receiving party as detailed above or at its last known address. 

6.2 Any such notice or demand shall be deemed served within 48 hours of posting provided that the time deemed for service shall be a business day which for the purposes of this Guarantee and Indemnity will be 9a.m. to 5p.m. on any day other than a Saturday, a Sunday or a Bank Holiday in England and Wales (“Business Day”) 

6.3 Any notice or demand which arrives on any day other than a Business Day shall be deemed to be served on the next Business Day.

7.	MISCELLANEOUS

7.1 The Guarantor acknowledges that she has been informed of his rights to take independent                     
legal advice prior to signing this Guarantee and Indemnity 

7.2 The Guarantor will notify the Landlord of any change of her address.",,,,006Nz000009onrZIAQ,317585032004
800Nz00000BMOS6IAP,222697039002,0058d0000020feeAAA,001Nz00000863DBIAY,,a1G8d0000004qbNEAQ,Activated,2024-04-23,2025-04-22,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000ATMPDIA5,222697039002
800Nz00000BMlYNIA1,222758061001,0054J000005JWtDQAW,001Nz00000ALmYYIA1,,a1GNz0000000zjSMAQ,Activated,2024-04-24,2025-04-23,AST,AST,,,4.00,995,No Break,,,,,,006Nz00000A5at9IAB,222758061001
800Nz00000BMrtvIAD,222639059004,0058d0000034SvqAAE,001Nz00000AWe9UIAT,,a1G4J0000025zNdUAI,Draft,2024-04-23,2025-04-22,AST,AST,,,6.00,1675,No Break,,,,,,006Nz00000AGZbxIAH,222639059004
800Nz00000BN3a3IAD,222488034007,0054J000004vXOaQAM,001Nz00000AK9vtIAD,012Pv0000027CJSIA2,a1G4J0000025xz5UAA,Activated,2024-05-15,2025-05-14,AST,AST,,,4.00,960,No Break,,,,,,006Nz00000A3qFgIAJ,222488034007
800Nz00000BNJzhIAH,222752061002,0054J000004vXOaQAM,001Nz00000AEBHBIA5,012Pv0000027CJSIA2,a1GNz0000000xrJMAQ,Activated,2024-04-23,2024-10-22,AST,AST,,,4.00,1190,No Break,,,,,,006Nz000009yBQ1IAM,222752061002
800Nz00000BOSYEIA5,222639059004,0058d0000034SvqAAE,001Nz00000AWe9UIAT,012Pv0000027CJSIA2,a1G4J0000025zNdUAI,Activated,2024-04-23,2025-04-22,AST,AST,,,6.00,1675,No Break,,,,,,006Nz00000AGZbxIAH,222639059004
800Nz00000BOax5IAD,222697040001,0058d0000020feeAAA,001Nz00000ADzuLIAT,012Pv0000027CJSIA2,a1G8d0000004qaYEAQ,Draft,2024-05-27,2025-05-26,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000AUEvpIAH,222697040001
800Nz00000BOucRIAT,222694014002,0058d0000020feeAAA,001Nz000009nebpIAA,012Pv0000027CJSIA2,a1G8d0000004qbREAQ,Activated,2024-05-16,2025-05-15,AST,AST,,,4.00,1585,No Break,,,,,,006Nz000009XG0nIAG,222694014002
800Nz00000BP0BPIA1,222697040001,0058d0000020feeAAA,001Nz00000ADzuLIAT,012Pv0000027CJSIA2,a1G8d0000004qaYEAQ,Draft,2024-05-27,2025-05-26,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000AUEvpIAH,222697040001
800Nz00000BP1kJIAT,222697040001,0058d0000020feeAAA,001Nz00000ADzuLIAT,012Pv0000027CJSIA2,a1G8d0000004qaYEAQ,Activated,2024-05-27,2025-05-26,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000AUEvpIAH,222697040001
800Nz00000BP1vXIAT,222697040001,0058d0000020feeAAA,001Nz00000ADzuLIAT,012Pv0000027CJSIA2,a1G8d0000004qaYEAQ,Draft,2024-05-27,2025-05-26,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000AUEvpIAH,222697040001
800Nz00000BPEhQIAX,222788067001,0054J000004vXOqQAM,001Nz00000AVydHIAT,012Pv0000027CJSIA2,a1GNz0000019GxpMAE,Draft,2024-06-10,2025-06-09,AST,AST,,,4.00,1545,No Break,,,,,,006Nz00000AFtxiIAD,222788067001
800Nz00000BPKLOIA5,222697041001,0058d0000020feeAAA,001Nz00000AHVrGIAX,012Pv0000027CJSIA2,a1G8d0000004qaiEAA,Activated,2024-04-26,2025-04-25,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000AUqQ3IAL,222697041001
800Nz00000BPVsVIAX,222666050003,0058d0000034SvqAAE,001Nz00000AOGCLIA5,012Pv0000027CJSIA2,a1G4J000004jyhKUAQ,Draft,2024-06-22,2026-06-21,AST,AST,,,4.00,1135,2 at 4 to expire at 6,,,,,,006Nz00000A85klIAB,222666050003
800Nz00000BSeFeIAL,222752150001,0054J000004vXOaQAM,001Nz000009kGnnIAE,012Pv0000027CJSIA2,a1GNz0000000vZOMAY,Activated,2024-05-23,2025-05-22,AST,AST,,,4.00,1335,No Break,,,,,,006Nz000009TyhyIAC,222752150001
800Nz00000BUGxTIAX,222630070004,0058d0000034SvqAAE,001Nz00000AE0DhIAL,012Pv0000027CJSIA2,a1G4J0000025zByUAI,Draft,2024-05-31,2025-05-30,AST,AST,,,4.00,940,No Break,,,,,,006Nz000009xu10IAA,222630070004
800Nz00000BUPqkIAH,222683198003,0058d0000034SvqAAE,001Nz00000AE0VRIA1,012Pv0000027CJSIA2,a1G8d0000004XaLEAU,Activated,2024-05-25,2026-05-24,AST,AST,,,4.00,1075,2 at 10 to expire at 12,,,,,,006Nz000009y1KDIAY,222683198003
800Nz00000BUumQIAT,222758074003,0054J000005JWtDQAW,001Nz00000AHVUjIAP,012Pv0000027CJSIA2,a1GNz00000011tKMAQ,Activated,2024-07-24,2025-07-23,AST,AST,,,4.00,940,No Break,,,,,,006Nz00000A1LUVIA3,222758074003
800Nz00000BVb3QIAT,222788042001,0054J000004vXOqQAM,001Nz00000AEvS5IAL,012Pv0000027CJSIA2,a1GNz0000019GwDMAU,Draft,2024-08-31,2025-08-30,AST,AST,,,4.00,1570,No Break,,,,,,006Nz000009yqY1IAI,222788042001
800Nz00000BXGvnIAH,222677002003,0058d0000020feeAAA,001Nz00000AVtowIAD,012Pv0000027CJSIA2,a1G8d0000004D8EEAU,Draft,2024-05-23,2025-05-22,AST,AST,,,4.00,940,No Break,,,,,,006Nz00000AFhYWIA1,222677002003
800Nz00000BXXLZIA5,900002015004,0058d0000020feeAAA,001Nz00000AbykGIAR,012Pv0000027CJSIA2,a1G4J00000260OdUAI,Activated,2024-06-21,2025-06-20,AST,AST,,,4.00,1900,No Break,,,,,,006Nz00000ALuz7IAD,900002015004
800Nz00000BY4MIIA1,222623051004,0058d0000034SvqAAE,001Nz00000AYeYPIA1,012Pv0000027CJSIA2,a1G4J0000025yl8UAA,Draft,2024-05-01,2025-04-30,AST,AST,,,4.00,1920,No Break,,,,,,006Nz00000AIWQMIA5,222623051004
800Nz00000BYPAeIAP,222788067001,0054J000004vXOqQAM,001Nz00000AVydHIAT,012Pv0000027CJSIA2,a1GNz0000019HHBMA2,Activated,2024-06-10,2025-06-09,AST,AST,,,4.00,1545,No Break,,,,,,006Nz00000AFtxiIAD,222788067001
800Nz00000BYU5XIAX,222752148001,0054J000004vXOaQAM,001Nz00000AKXLYIA5,012Pv0000027CJSIA2,a1GNz0000000zDBMAY,Activated,2024-06-12,2025-06-11,AST,AST,,,4.00,1040,No Break,,,,,,006Nz00000A4KLlIAN,222752148001
800Nz00000BYX4sIAH,222788086001,0054J000004vXOqQAM,001Nz00000AYvaoIAD,012Pv0000027CJSIA2,a1GNz0000019Hc9MAE,Draft,2024-08-30,2025-08-29,AST,AST,,,4.00,1555,No Break,,,,,,006Nz00000AIpxfIAD,222788086001
800Nz00000BcrOUIAZ,222643101002,0058d0000034SvqAAE,001Nz00000Aeye6IAB,012Pv0000027CJSIA2,a1G4J0000025ySuUAI,Activated,2024-05-22,2027-05-21,AST,AST,,,4.00,2175,Halfway on an 36,,,,,,006Nz00000AOjXkIAL,222643101002
800Nz00000Bd3SnIAJ,222623051004,0058d0000034SvqAAE,001Nz00000AYeYPIA1,012Pv0000027CJSIA2,a1G4J0000025yl8UAA,Activated,2024-05-01,2025-04-30,AST,AST,,,4.00,1920,No Break,,,,,,006Nz00000AIWQMIA5,222623051004
800Nz00000Bdhq7IAB,222650020003,0054J000004vXOaQAM,001Nz000009zdTvIAI,012Pv0000027CJSIA2,a1G4J0000025xsmUAA,Activated,2024-06-10,2025-06-09,AST,AST,,,4.00,1240,No Break,,,,,,006Nz000009jixNIAQ,222650020003
800Nz00000Be9zHIAR,222788089001,0054J000004vXOqQAM,001Nz00000AlhQLIAZ,012Pv0000027CJSIA2,a1GNz0000019HgzMAE,Draft,2024-06-17,2025-06-16,AST,AST,,,4.00,1550,No Break,,,,,,006Nz00000AVXzdIAH,222788089001
800Nz00000BeGNyIAN,222788086001,0054J000004vXOqQAM,001Nz00000AYvaoIAD,012Pv0000027CJSIA2,a1GNz0000019Hc9MAE,Activated,2024-08-28,2025-08-27,AST,AST,,,4.00,1555,No Break,,,,,,006Nz00000AIpxfIAD,222788086001
800Nz00000Bg8fkIAB,222683013002,0058d0000034SvqAAE,001Nz00000AW42mIAD,012Pv0000027CJSIA2,a1G8d0000004XcbEAE,Activated,2024-05-10,2026-05-09,AST,AST,,,4.00,1000,2 at 10 to expire at 12,,,,,,006Nz00000AFzVMIA1,222683013002
800Nz00000BgMcHIAV,222630215006,0058d0000034SvqAAE,001Nz00000AEOxZIAX,012Pv0000027CJSIA2,a1G4J0000025zCDUAY,Activated,2024-06-12,2025-06-11,AST,AST,,,4.00,1060,2 at 8 to expire at 10,,,,,,006Nz000009yMrhIAE,222630215006
800Nz00000BgNZzIAN,222758096001,0054J000005JWtDQAW,001Nz000009c1vaIAA,012Pv0000027CJSIA2,a1GNz00000010naMAA,Activated,2024-06-21,2025-06-20,AST,AST,,,4.00,995,No Break,,,,,,006Nz000009M2qnIAC,222758096001
800Nz00000BgQuRIAV,222788089001,0054J000004vXOqQAM,001Nz00000AlhQLIAZ,012Pv0000027CJSIA2,a1GNz0000019HgzMAE,Activated,2024-06-19,2025-06-18,AST,AST,,,4.00,1550,No Break,,,,,,006Nz00000AVXzdIAH,222788089001
800Nz00000BgXquIAF,217371054010,0054J000004vXPBQA2,001Nz00000AebJFIAZ,012Pv0000027CJSIA2,a1G4J0000025xtBUAQ,Activated,2024-05-01,2025-04-30,AST,AST,,,4.00,920,No Break,,,,,,006Nz00000AOLTlIAP,217371054010
800Nz00000BgjDxIAJ,222639042005,0058d0000034SvqAAE,001Nz00000AbBpxIAF,012Pv0000027CJSIA2,a1G4J0000025zIYUAY,Activated,2024-05-10,2025-05-09,AST,AST,,,6.00,1750,No Break,,,,,,006Nz00000AL72MIAT,222639042005
800Nz00000BhASRIA3,222792017001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HNUIMA4,Draft,2024-05-13,2025-11-12,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 6 to expire at 8,,,,,,006Nz00000AbGODIA3,222792017001
800Nz00000BhNZLIA3,222792030001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HOdFMAW,Draft,2024-06-03,2025-12-02,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 6 to expire at 8,,,,,,006Nz00000AbPHpIAN,222792030001
800Nz00000BhRcwIAF,222792041001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HOtNMAW,Draft,2024-06-10,2025-12-09,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 6 to expire at 8,,,,,,006Nz00000AbPbDIAV,222792041001
800Nz00000BjTAxIAN,222630020004,0058d0000034SvqAAE,001Nz00000Ayk3qIAB,012Pv0000027CJSIA2,a1G4J0000025zHQUAY,Activated,2024-06-21,2025-06-20,AST,AST,,,4.00,1205,No Break,,,,,,006Nz00000AiUmFIAV,222630020004
800Nz00000BjV4ZIAV,222758252001,0054J000005JWtDQAW,001Nz00000AP2VVIA1,012Pv0000027CJSIA2,a1GNz000000163OMAQ,Activated,2024-05-04,2025-05-03,AST,AST,,,4.00,995,No Break,,,,,,006Nz00000A8kb1IAB,222758252001
800Nz00000BjWdMIAV,222758247001,0054J000005JWtDQAW,001Nz00000A4ataIAB,012Pv0000027CJSIA2,a1GNz00000016oAMAQ,Activated,2024-05-25,2025-05-24,AST,AST,,,4.00,985,No Break,,,,,,006Nz000009oXGZIA2,222758247001
800Nz00000BjcXcIAJ,222649004003,0058d0000034SvqAAE,001Nz00000ADv2qIAD,012Pv0000027CJSIA2,a1G4J0000025y6jUAA,Activated,2024-05-01,2025-04-30,AST,AST,,,4.00,1420,No Break,,,,,,006Nz000009xwUqIAI,222649004003
800Nz00000Bk0rVIAR,222630017003,0058d0000034SvqAAE,001Nz00000AmJsLIAV,012Pv0000027CJSIA2,a1G4J0000025zJmUAI,Draft,2024-05-01,2025-04-30,AST,AST,,,4.00,1150,No Break,,,,,,006Nz00000AW4ikIAD,222630017003
800Nz00000BlSIqIAN,222630017003,0058d0000034SvqAAE,001Nz00000AmJsLIAV,012Pv0000027CJSIA2,a1G4J0000025zJmUAI,Activated,2024-05-02,2025-05-01,AST,AST,,,4.00,1150,No Break,,,,,,006Nz00000AW4ikIAD,222630017003
800Nz00000BmPabIAF,222752164001,0054J000004vXOqQAM,001Nz0000089y1zIAA,012Pv0000027CJSIA2,a1GNz0000000xEcMAI,Activated,2024-05-06,2025-05-05,AST,AST,,,4.00,1090,No Break,,,,,,006Nz00000AqTudIAF,222752164001
800Nz00000BmdooIAB,222792017001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HNUIMA4,Draft,2024-05-13,2025-11-12,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 6 to expire at 8,,,,,,006Nz00000AbGODIA3,222792017001
800Nz00000BmflpIAB,222792017001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HNUIMA4,Draft,2024-05-13,2025-05-12,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbGODIA3,222792017001
800Nz00000BmhvfIAB,222758094001,0054J000005JWtDQAW,001Nz000009qPZuIAM,012Pv0000027CJSIA2,a1GNz0000000zgFMAQ,Activated,2024-06-01,2025-05-31,AST,AST,,,4.00,1370,No Break,,,,,,006Nz000009ZyQmIAK,222758094001
800Nz00000Bmra1IAB,222792041001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HOtNMAW,Activated,2024-06-10,2025-06-09,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbPbDIAV,222792041001
800Nz00000BmsasIAB,222792030001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HOdFMAW,Activated,2024-06-03,2025-06-02,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbPHpIAN,222792030001
800Nz00000Bmz4cIAB,222737249003,0054J000005JWtDQAW,001Nz00000AlfGXIAZ,012Pv0000027CJSIA2,a1G8d000002QBf9EAG,Draft,2024-06-01,2025-05-31,AST,AST,,,4.00,950,No Break,,,,,,006Nz00000AVUDmIAP,222737249003
800Nz00000BmzhOIAR,217371052005,0054J000004vXOaQAM,001Nz00000AZHQ3IAP,012Pv0000027CJSIA2,a1G4J0000025yNIUAY,Activated,2024-05-20,2025-05-19,AST,AST,,,4.00,1000,No Break,,,,,,006Nz00000AJB8ZIAX,217371052005
800Nz00000BoixIIAR,222648043003,0054J000004vXOaQAM,001Nz00000AuFLBIA3,012Pv0000027CJSIA2,a1G4J0000025ySwUAI,Activated,2024-05-20,2025-05-19,AST,AST,,,4.00,1470,No Break,,,,,,006Nz00000AdweHIAR,222648043003
800Nz00000BokixIAB,122600015004,0054J000004vXOaQAM,001Nz00000Ap7MjIAJ,012Pv0000027CJSIA2,a1G4J0000025wxQUAQ,Activated,2024-05-03,2025-05-02,AST,AST,,,4.00,960,No Break,,,,,,006Nz00000AYrc5IAD,122600015004
800Nz00000BoxpxIAB,222749029001,0054J000004vXOqQAM,001Nz00000AySEzIAN,012Pv0000027CJSIA2,a1GNz0000000cRtMAI,Activated,2024-06-22,2025-06-21,Occupation Contract,Occupation Contract,,,4.00,1115,No Break,,,,,,006Nz00000AiFK9IAN,222749029001
800Nz00000Bp4FzIAJ,222758248001,0054J000005JWtDQAW,001Nz00000ATuFbIAL,012Pv0000027CJSIA2,a1GNz00000017FZMAY,Activated,2024-05-25,2025-05-24,AST,AST,,,4.00,1300,No Break,,,,,,006Nz00000ADnOXIA1,222758248001
800Nz00000BpArqIAF,222737106002,0054J000005JWtDQAW,001Nz000009ZB0DIAW,012Pv0000027CJSIA2,a1G8d000002QBcdEAG,Activated,2024-05-08,2025-05-07,AST,AST,,,4.00,895,No Break,,,,,,006Nz000009quQlIAI,222737106002
800Nz00000BpRs8IAF,222650021003,0054J000004vXOaQAM,001Nz00000AT1EKIA1,012Pv0000027CJSIA2,a1G4J0000025yMJUAY,Activated,2024-05-10,2025-05-09,AST,AST,,,4.00,1230,No Break,,,,,,006Nz00000A9ZCFIA3,222650021003
800Nz00000BpX29IAF,222752098003,0054J000004vXOaQAM,001Nz00000AuAWqIAN,012Pv0000027CJSIA2,a1GNz0000000ygvMAA,Activated,2024-05-06,2025-05-05,AST,AST,,,4.00,995,No Break,,,,,,006Nz00000AdsKaIAJ,222752098003
800Nz00000BpkldIAB,222489011005,0054J000004vXOaQAM,001Nz00000B4eLXIAZ,012Pv0000027CJSIA2,a1G4J0000025xwSUAQ,Draft,2024-05-11,2025-05-10,AST,AST,,,4.00,810,No Break,,,,,,006Nz00000AoDypIAF,222489011005
