"pms_reference","opportunity_id","opportunity_agreement_type","tenancy_agreement_type"
"222748004002","006Nz00000Rex8IIAR","Parking Licence","Licence"
"222748005002","006Nz00000DbtsVIAR","Parking Licence","Licence"
"222748005002","006Nz00000S3VFZIA3","Parking Licence","Licence"
"222748006002","006Nz00000EGFj0IAH","Parking Licence","Licence"
"222748006002","006Nz00000SVSUeIAP","Parking Licence","Licence"
"222748007001","006Nz000008gZBFIA2","Parking Licence","Licence"
"222748007001","006Nz00000NINCMIA5","Parking Licence","Licence"
"222748008001","006Nz000008gHKnIAM","Parking Licence","Licence"
"222748008001","006Nz00000MHo5mIAD","Parking Licence","Licence"
"222748009001","006Nz000008qNjvIAE","Parking Licence","Licence"
"222748009001","006Nz00000Q2WrJIAV","Parking Licence","Licence"
"222748010002","006Nz00000IokABIAZ","Parking Licence","Licence"
"222748010002","006Nz00000MaedXIAR","Parking Licence","Licence"
"222748011001","006Nz000008taHaIAI","Parking Licence","Licence"
"222748011001","006Nz00000NcgXIIAZ","Parking Licence","Licence"
"222748012002","006Nz00000GOcEHIA1","Parking Licence","Licence"
"222748013001","006Nz00000979hJIAQ","Parking Licence","Licence"
"222748013001","006Nz00000NNV17IAH","Parking Licence","Licence"
"222748014001","006Nz000009DogCIAS","Parking Licence","Licence"
"222748014001","006Nz00000ObZM4IAN","Parking Licence","Licence"
"222748015001","006Nz000009ZpSIIA0","Parking Licence","Licence"
"222748015001","006Nz00000QBiA1IAL","Parking Licence","Licence"
"222748017001","006Nz000008tYKfIAM","Parking Licence","Licence"
"222748017001","006Nz00000DyOWFIA3","Parking Licence","Licence"
"222748017001","006Nz00000OfbAiIAJ","Parking Licence","Licence"
"222748018001","006Nz00000BWkpQIAT","Parking Licence","Licence"
"222748018001","006Nz00000Rdk6mIAB","Parking Licence","Licence"
"222748019002","006Nz00000GlHnNIAV","Parking Licence","Licence"
"222748019002","006Nz00000ORzjCIAT","Parking Licence","Licence"
"222748020002","006Nz00000Rei1DIAR","Parking Licence","Licence"
"222748021002","006Nz00000RKGidIAH","Parking Licence","Licence"
"222748022001","006Nz000009tbRaIAI","Parking Licence","Licence"
"222748022001","006Nz00000QUXE6IAP","Parking Licence","Licence"
"222748023001","006Nz00000BxEocIAF","Parking Licence","Licence"
"222748023001","006Nz00000Q6X3OIAV","Parking Licence","Licence"
"222748024002","006Nz00000DJTDLIA5","Parking Licence","Licence"
"222748024002","006Nz00000Nbz91IAB","Parking Licence","Licence"
"222748024002","006Nz00000RWmwoIAD","Parking Licence","Licence"
"222748025001","006Nz000009lzquIAA","Parking Licence","Licence"
"222748025001","006Nz00000NWeBjIAL","Parking Licence","Licence"
"222748026002","006Nz00000JAihaIAD","Parking Licence","Licence"
"222748026002","006Nz00000TWlzEIAT","Parking Licence","Licence"
"222748027001","006Nz000009N6M8IAK","Parking Licence","Licence"
"222748027001","006Nz00000R1YrQIAV","Parking Licence","Licence"
"222748028001","006Nz00000BZHdzIAH","Parking Licence","Licence"
"222748028001","006Nz00000Qf8qpIAB","Parking Licence","Licence"
"222748029001","006Nz00000BH8sWIAT","Parking Licence","Licence"
"222748029001","006Nz00000RuygHIAR","Parking Licence","Licence"
"222748030002","006Nz00000SR0LcIAL","Parking Licence","Licence"
"222748030002","006Nz00000SrFFOIA3","Parking Licence","Licence"
"222748032003","006Nz00000SQo7ZIAT","Parking Licence","Licence"
"222748033001","006Nz00000Bdb6EIAR","Parking Licence","Licence"
"222748033001","006Nz00000Q5WEwIAN","Parking Licence","Licence"
"222748034001","006Nz00000EhHDeIAN","Parking Licence","Licence"
"222748034001","006Nz00000Su9CDIAZ","Parking Licence","Licence"
"222748035001","006Nz00000DK7x7IAD","Parking Licence","Licence"
"222748035001","006Nz00000Rk104IAB","Parking Licence","Licence"
"222748036001","006Nz00000BMz05IAD","Parking Licence","Licence"
"222748036001","006Nz00000S4t4IIAR","Parking Licence","Licence"
"222748037001","006Nz00000DK8OXIA1","Parking Licence","Licence"
"222748037001","006Nz00000SrFFLIA3","Parking Licence","Licence"
"222748038001","006Nz00000C687MIAR","Parking Licence","Licence"
"222748038001","006Nz00000QBiBuIAL","Parking Licence","Licence"
"222748039001","006Nz00000DKk8rIAD","Parking Licence","Licence"
"222748039001","006Nz00000RaKFPIA3","Parking Licence","Licence"
"222748040001","006Nz00000D18P6IAJ","Parking Licence","Licence"
"222748040001","006Nz00000R7kJbIAJ","Parking Licence","Licence"
"222748041002","006Nz00000GEQMSIA5","Parking Licence","Licence"
"222748041002","006Nz00000RAxawIAD","Parking Licence","Licence"
"222748043002","006Nz00000PZUeLIAX","Parking Licence","Licence"
"222748043002","006Nz00000SrFFUIA3","Parking Licence","Licence"
"222748044001","006Nz00000Ci4dlIAB","Parking Licence","Licence"
"222748044001","006Nz00000QyOVJIA3","Parking Licence","Licence"
"222748045001","006Nz00000AGGfnIAH","Parking Licence","Licence"
"222748045001","006Nz00000Sr4lPIAR","Parking Licence","Licence"
"222748046001","006Nz00000DTAJ4IAP","Parking Licence","Licence"
"222748046001","006Nz00000TxJkOIAV","Parking Licence","Licence"
"222748047001","006Nz00000DUUNlIAP","Parking Licence","Licence"
"222748047001","006Nz00000Rk106IAB","Parking Licence","Licence"
"222748048002","006Nz00000JyJT7IAN","Parking Licence","Licence"
"222748048002","006Nz00000SkqmmIAB","Parking Licence","Licence"
"222748049001","006Nz00000EJGc7IAH","Parking Licence","Licence"
"222748049001","006Nz00000Tl8XmIAJ","Parking Licence","Licence"
"222748050001","006Nz00000DQsWlIAL","Parking Licence","Licence"
"222748050001","006Nz00000SrFFSIA3","Parking Licence","Licence"
"222748051001","006Nz00000DQSahIAH","Parking Licence","Licence"
"222748051001","006Nz00000S3VFWIA3","Parking Licence","Licence"
"222748052001","006Nz00000DT9ejIAD","Parking Licence","Licence"
"222748052001","006Nz00000SIr5xIAD","Parking Licence","Licence"
"222748053001","006Nz00000DT8p9IAD","Parking Licence","Licence"
"222748053001","006Nz00000TvrK0IAJ","Parking Licence","Licence"
"222748054002","006Nz00000T7fQjIAJ","Parking Licence","Licence"
"222748055004","006Nz00000TecDyIAJ","Parking Licence","Licence"
"222748056003","006Nz00000GmQjlIAF","Parking Licence","Licence"
"222748056003","006Nz00000ObQKNIA3","Parking Licence","Licence"
"222748058001","006Nz00000D1SE6IAN","Parking Licence","Licence"
"222748058001","006Nz00000RSTimIAH","Parking Licence","Licence"
"222748059001","006Nz00000ChW49IAF","Parking Licence","Licence"
"222748059001","006Nz00000QntPbIAJ","Parking Licence","Licence"
"222748060001","006Nz00000BdBJuIAN","Parking Licence","Licence"
"222748060001","006Nz00000QBiBqIAL","Parking Licence","Licence"
"222748061002","006Nz00000JV6z3IAD","Parking Licence","Licence"
"222748061002","006Nz00000SrFFVIA3","Parking Licence","Licence"
"222748062001","006Nz00000Cp0IQIAZ","Parking Licence","Licence"
"222748062001","006Nz00000SOsVRIA1","Parking Licence","Licence"
"222748064003","006Nz00000ReqWfIAJ","Parking Licence","Licence"
"222748065001","006Nz00000CSNZ7IAP","Parking Licence","Licence"
"222748065001","006Nz00000QbUQ5IAN","Parking Licence","Licence"
"222748067001","006Nz000008LaqIIAS","Parking Licence","Licence"
"222748067001","006Nz00000M2Ql3IAF","Parking Licence","Licence"
"222748068001","006Nz00000ClxSOIAZ","Parking Licence","Licence"
"222748068001","006Nz00000Qr7cLIAR","Parking Licence","Licence"
"222748069003","006Nz00000KJVKjIAP","Parking Licence","Licence"
"222748069003","006Nz00000NWeBlIAL","Parking Licence","Licence"
"222748069003","006Nz00000TxJqnIAF","Parking Licence","Licence"
"222748070002","006Nz00000SezavIAB","Parking Licence","Licence"
"222748071001","006Nz00000DUHwoIAH","Parking Licence","Licence"
"222748072001","006Nz00000RCUqqIAH","Parking Licence","Licence"
"222748072001","006Nz00000RX3RJIA1","Parking Licence","Licence"
"222752042002","006Nz00000EUFdaIAH","AST","Non-Housing (Company)"
"222752171003","006Nz00000M9AzcIAF","Non-Housing (Company)","AST"
"222756001001","006Nz000009cmODIAY","Parking Licence","Licence"
"222756001001","006Nz00000NWeBhIAL","Parking Licence","Licence"
"222756002001","006Nz00000DDKj7IAH","Parking Licence","Licence"
"222756002001","006Nz00000S3VFTIA3","Parking Licence","Licence"
"222756003001","006Nz00000Byss8IAB","Parking Licence","Licence"
"222756003001","006Nz00000Q6X3PIAV","Parking Licence","Licence"
"222756004001","006Nz00000Bz5VxIAJ","Parking Licence","Licence"
"222756005002","006Nz00000SmA8FIAV","Parking Licence","Licence"
"222756006001","006Nz00000CCAUdIAP","Parking Licence","Licence"
"222756006001","006Nz00000QOUZFIA5","Parking Licence","Licence"
"222756007002","006Nz00000L8rzGIAR","Parking Licence","Licence"
"222756007002","006Nz00000PsFwjIAF","Parking Licence","Licence"
"222756009001","006Nz00000JRlkwIAD","Parking Licence","Licence"
"222756010002","006Nz00000DKtVXIA1","Parking Licence","Licence"
"222756010002","006Nz00000Su9BzIAJ","Parking Licence","Licence"
"222756011001","006Nz00000CC5hrIAD","Parking Licence","Licence"
"222756011001","006Nz00000TEfEBIA1","Parking Licence","Licence"
"222756012002","006Nz00000L98qLIAR","Parking Licence","Licence"
"222756012002","006Nz00000NNO2wIAH","Parking Licence","Licence"
"222756013001","006Nz00000DKpGeIAL","Parking Licence","Licence"
"222756013001","006Nz00000SrFFNIA3","Parking Licence","Licence"
"222756014002","006Nz00000NaPDyIAN","Parking Licence","Licence"
"222756014002","006Nz00000SbWxCIAV","Parking Licence","Licence"
"222756015001","006Nz00000Cv0cIIAR","Parking Licence","Licence"
"222756015001","006Nz00000R7kJaIAJ","Parking Licence","Licence"
"222756018002","006Nz00000L95u2IAB","Parking Licence","Licence"
"222756019002","006Nz00000L8lfNIAR","Parking Licence","Licence"
"222756020002","006Nz00000G9FI0IAN","Parking Licence","Licence"
"222756020002","006Nz00000KMQ0QIAX","Parking Licence","Licence"
"222756021002","006Nz00000GFSSmIAP","Parking Licence","Licence"
"222756021002","006Nz00000Hc0wbIAB","Parking Licence","Licence"
"222756022001","006Nz000007BNJrIAO","Parking Licence","Licence"
"222756022001","006Nz00000Knn2hIAB","Parking Licence","Licence"
"222756023002","006Nz00000DQBN4IAP","Parking Licence","Licence"
"222756023002","006Nz00000KvHyIIAV","Parking Licence","Licence"
"222756023002","006Nz00000S4tPMIAZ","Parking Licence","Licence"
"222756024001","006Nz000006EYUcIAO","Parking Licence","Licence"
"222756024001","006Nz00000JKjEAIA1","Parking Licence","Licence"
"222756025002","006Nz00000BZawjIAD","Parking Licence","Licence"
"222756025002","006Nz00000LZzW3IAL","Parking Licence","Licence"
"222756026001","006Nz0000080AR0IAM","Parking Licence","Licence"
"222756026001","006Nz00000LYb19IAD","Parking Licence","Licence"
"222756028001","006Nz000008AP8dIAG","Parking Licence","Licence"
"222756028001","006Nz00000LmO2OIAV","Parking Licence","Licence"
"222756030003","006Nz00000Qp2yVIAR","Parking Licence","Licence"
"222756030003","006Nz00000Rk103IAB","Parking Licence","Licence"
"222756032002","006Nz00000FHaPsIAL","Parking Licence","Licence"
"222756032002","006Nz00000TxBztIAF","Parking Licence","Licence"
"222756036002","006Nz00000KCWFEIA5","Parking Licence","Licence"
"222756039003","006Nz00000SmLgNIAV","Parking Licence","Licence"
"222756039003","006Nz00000UFkBJIA1","Parking Licence","Licence"
"222756041003","006Nz00000GOpWSIA1","Parking Licence","Licence"
"222756041003","006Nz00000JzRBmIAN","Parking Licence","Licence"
"222756042002","006Nz00000LgdnGIAR","Parking Licence","Licence"
"222756044003","006Nz00000L9BszIAF","Parking Licence","Licence"
"222756044003","006Nz00000QExitIAD","Parking Licence","Licence"
"222756045002","006Nz00000Al1UOIAZ","Parking Licence","Licence"
"222756045002","006Nz00000Go2ogIAB","Parking Licence","Licence"
"222756045002","006Nz00000Of17YIAR","Parking Licence","Licence"
"222758072003","006Nz00000TTEWrIAP","Non-Housing (Company)","AST"
"222758198002","006Nz00000TTFO2IAP","Non-Housing (Company)","AST"
"222758213002","006Nz00000TTFO5IAP","Non-Housing (Company)","AST"
"222760001003","006Nz00000QsgmVIAR","Parking Licence","Licence"
"222760002002","006Nz00000RsVs5IAF","Parking Licence","Licence"
"222760003002","006Nz00000CVKTNIA5","Parking Licence","Licence"
"222760003002","006Nz00000KPpFJIA1","Parking Licence","Licence"
"222760003002","006Nz00000SV1vuIAD","Parking Licence","Licence"
"222760004002","006Nz00000CsHplIAF","Parking Licence","Licence"
"222760004002","006Nz00000R1Ur0IAF","Parking Licence","Licence"
"222760005002","006Nz00000Q0zVyIAJ","Parking Licence","Licence"
"222760006002","006Nz00000KZiPJIA1","Parking Licence","Licence"
"222760008002","006Nz00000L0pZbIAJ","Parking Licence","Licence"
"222760009002","006Nz00000Pq2FRIAZ","Parking Licence","Licence"
"222760010002","006Nz00000L8zwnIAB","Parking Licence","Licence"
"222760011002","006Nz000006TshWIAS","Parking Licence","Licence"
"222760011002","006Nz00000BHBAUIA5","Parking Licence","Licence"
"222760011002","006Nz00000EyxWbIAJ","Parking Licence","Licence"
"222760011002","006Nz00000S0fZKIAZ","Parking Licence","Licence"
"222760012002","006Nz00000DW5oIIAT","Parking Licence","Licence"
"222760012002","006Nz00000UFmUXIA1","Parking Licence","Licence"
"222760013003","006Nz00000DdBovIAF","Parking Licence","Licence"
"222760013003","006Nz00000TEeEnIAL","Parking Licence","Licence"
"222760016002","006Nz00000OWiswIAD","Parking Licence","Licence"
"222760018001","006Nz000004KQdaIAG","Parking Licence","Licence"
"222760018001","006Nz00000IaJQ6IAN","Parking Licence","Licence"
"222760018001","006Nz00000SIsl7IAD","Parking Licence","Licence"
"222760019004","006Nz00000SEa1tIAD","Parking Licence","Licence"
"222760020002","006Nz00000EhejhIAB","Parking Licence","Licence"
"222760020002","006Nz00000U0meeIAB","Parking Licence","Licence"
"222760022003","006Nz00000TU0OTIA1","Parking Licence","Licence"
"222760023003","006Nz00000Rxm18IAB","Parking Licence","Licence"
"222760024003","006Nz00000QCycYIAT","Parking Licence","Licence"
"222760026002","006Nz00000LqVGYIA3","Parking Licence","Licence"
"222760027002","006Nz000006ErpBIAS","Parking Licence","Licence"
"222760027002","006Nz000009nLCyIAM","Parking Licence","Licence"
"222760027002","006Nz00000Go2ofIAB","Parking Licence","Licence"
"222760027002","006Nz00000Rdh2NIAR","Parking Licence","Licence"
"222760028003","006Nz00000PCZq4IAH","Parking Licence","Licence"
"222760029003","006Nz00000Q10qHIAR","Parking Licence","Licence"
"222760030003","006Nz00000QgrSOIAZ","Parking Licence","Licence"
"222760031002","006Nz00000CFSBdIAP","Parking Licence","Licence"
"222760031002","006Nz00000JiFRqIAN","Parking Licence","Licence"
"222760031002","006Nz00000S3V0vIAF","Parking Licence","Licence"
"222760032002","006Nz00000RiUR5IAN","Parking Licence","Licence"
"222760033002","006Nz00000OD1rkIAD","Parking Licence","Licence"
"222760034001","006Nz000005nWS7IAM","Parking Licence","Licence"
"222760034001","006Nz00000KBmkLIAT","Parking Licence","Licence"
"222760036002","006Nz00000MxB9RIAV","Parking Licence","Licence"
"222760037003","006Nz00000Sf16VIAR","Parking Licence","Licence"
"222760038002","006Nz00000MFSljIAH","Parking Licence","Licence"
"222760040004","006Nz00000SsgmvIAB","Parking Licence","Licence"
"222760041001","006Nz000006Z7XsIAK","Parking Licence","Licence"
"222760041001","006Nz00000ApW7uIAF","Parking Licence","Licence"
"222760041001","006Nz00000SrGWNIA3","Parking Licence","Licence"
"222760042002","006Nz00000STQdPIAX","Parking Licence","Licence"
"222760042002","006Nz00000TTEWuIAP","Parking Licence","Licence"
"222790001001","006Nz00000Q0Ek0IAF","Other","Licence"
"222790002001","006Nz00000Q0Vb7IAF","Other","Licence"
"222790004001","006Nz00000OcESMIA3","Parking Licence","Licence"
"222790005001","006Nz00000PcgZNIAZ","Parking Licence","Licence"
"222790006001","006Nz00000MatfmIAB","Parking Licence","Licence"
"222790007001","006Nz00000MbPvgIAF","Parking Licence","Licence"
"222790008001","006Nz00000PJqsZIAT","Parking Licence","Licence"
"222790010001","006Nz00000QSk8zIAD","Parking Licence","Licence"
"222790011001","006Nz00000RUaePIAT","Parking Licence","Licence"
"222790014001","006Nz00000Q0MEWIA3","Other","Licence"
"222790015001","006Nz00000Q0Si6IAF","Other","Licence"
"222794002002","006Nz00000KX3LNIA1","Parking Licence","Licence"
"222794002002","006Nz00000Q2RF5IAN","Parking Licence","Licence"
"222794003001","006Nz00000BPTlFIAX","Parking Licence","Licence"
"222794003001","006Nz00000PzExQIAV","Parking Licence","Licence"
"222794004002","006Nz00000L5JsOIAV","Parking Licence","Licence"
"222794004002","006Nz00000PjK4KIAV","Parking Licence","Licence"
"222794005002","006Nz00000HdwonIAB","Parking Licence","Licence"
"222794005002","006Nz00000QPmvQIAT","Parking Licence","Licence"
"222794005002","006Nz00000SktB8IAJ","Parking Licence","Licence"
"222794006001","006Nz00000BHhrtIAD","Parking Licence","Licence"
"222794006001","006Nz00000PP4OZIA1","Parking Licence","Licence"
"222794007001","006Nz00000B0H5lIAF","Parking Licence","Licence"
"222794009001","006Nz00000DQ4LRIA1","Parking Licence","Licence"
"222794009001","006Nz00000SzODQIA3","Parking Licence","Licence"
"222794010001","006Nz00000CbrG9IAJ","Parking Licence","Licence"
"222794011001","006Nz00000Ci4nRIAR","Parking Licence","Licence"
"222794011001","006Nz00000RlL1YIAV","Parking Licence","Licence"
"222794012001","006Nz00000D9t4GIAR","Parking Licence","Licence"
"222794012001","006Nz00000SoGxaIAF","Parking Licence","Licence"
"222794013001","006Nz00000DGDBVIA5","Parking Licence","Licence"
"222794013001","006Nz00000ShTTOIA3","Parking Licence","Licence"
"222794014001","006Nz00000G1WZSIA3","Parking Licence","Licence"
"222794014001","006Nz00000TxJqmIAF","Parking Licence","Licence"
"222794015001","006Nz00000IXIocIAH","Parking Licence","Licence"
"222794016001","006Nz00000DfxpRIAR","Parking Licence","Licence"
"222794016001","006Nz00000RaKFQIA3","Parking Licence","Licence"
"222794017001","006Nz00000DJpDqIAL","Parking Licence","Licence"
"222794017001","006Nz00000RWmwpIAD","Parking Licence","Licence"
"222794018002","006Nz00000QMFO1IAP","Parking Licence","Licence"
"222794018002","006Nz00000RxKhkIAF","Parking Licence","Licence"
"222794019002","006Nz00000SpbbiIAB","Parking Licence","Licence"
"222794020001","006Nz00000D87L2IAJ","Parking Licence","Licence"
"222794020001","006Nz00000SoGxYIAV","Parking Licence","Licence"
"222794021001","006Nz00000K077eIAB","Parking Licence","Licence"
"222794022001","006Nz00000Ij2T7IAJ","Parking Licence","Licence"
