"PMS_Reference__c","tenancy_status__c","status"
"318293046001","Current","Activated"
"418607002004","Current","Activated"
"418612005002","Current","Activated"
"900002096002","Current","Activated"
"418537038002","Current","Activated"
"318294008001","Current","Activated"
"318293157002","Current","Activated"
"318293210001","Current","Activated"
"418578048001","Current","Activated"
"821360001001","Current","Activated"
"418591002002","Current","Activated"
"821449001001","Current","Activated"
"418537053003","Current","Activated"
"418614003001","Current","Activated"
"318295016003","Current","Activated"
"318293155001","Current","Activated"
"418538019002","Current","Activated"
"418610007005","Current","Activated"
"318295027001","Current","Activated"
"318293233001","Current","Activated"
"318294029002","Current","Activated"
"418616005004","Current","Activated"
"318295023003","Current","Activated"
"318294001001","Current","Activated"
"418564041001","Current","Activated"
"418565057002","Current","Activated"
"418575022002","Current","Activated"
"418575039003","Current","Activated"
"418578040002","Current","Activated"
"318293147001","Current","Activated"
"318294013001","Current","Activated"
"418538013003","Current","Activated"
"318293224001","Current","Activated"
"418599004005","Current","Activated"
"418538025005","Current","Activated"
"418600002003","Current","Activated"
"418611002001","Current","Activated"
"418594002004","Current","Activated"
"418564022001","Current","Activated"
"418537051003","Current","Activated"
"418566001001","Current","Activated"
"418574040004","Current","Activated"
"418538056005","Current","Activated"
"418613006004","Current","Activated"
"418537041004","Current","Activated"
"418596001005","Current","Activated"
"318295006002","Current","Activated"
"418537025007","Current","Activated"
"418538006002","Current","Activated"
"418577025004","Current","Activated"
"418537019007","Current","Activated"
"418537034002","Current","Activated"
"318293160003","Current","Activated"
"418538034004","Current","Activated"
"418576095006","Current","Activated"
"318294011001","Current","Activated"
"418538049006","Current","Activated"
"418537021007","Current","Activated"
"418590001002","Current","Activated"
"418590002003","Current","Activated"
"318295030001","Current","Activated"
"418574029001","Current","Activated"
"418564020003","Current","Activated"
"318293214002","Current","Activated"
"418575012003","Current","Activated"
"318294009001","Current","Activated"
"318293234002","Current","Activated"
"418576091007","Current","Activated"
"418537044003","Current","Activated"
"318294014001","Current","Activated"
"418538011009","Current","Activated"
"318293221003","Current","Activated"
"318294006001","Current","Activated"
"418538001007","Current","Activated"
"418576090008","Current","Activated"
"418565047001","Current","Activated"
"318293231002","Current","Activated"
"418538008007","Current","Activated"
"318293151003","Current","Activated"
"418538022007","Current","Activated"
"418616001004","Current","Activated"
"418564009002","Current","Activated"
"821577001001","Current","Activated"
"418564040002","Current","Activated"
"318293078001","Current","Activated"
"418606005001","Current","Activated"
"318293227001","Current","Activated"
"318293093002","Current","Activated"
"418538044012","Current","Activated"
"318293228001","Current","Activated"
"418564012001","Current","Activated"
"418575002004","Current","Activated"
"821006001001","Current","Activated"
"318294035001","Current","Activated"
"418565006002","Current","Activated"
"418564027002","Current","Activated"
"418645101005","Current","Activated"
"418538047004","Current","Activated"
"418574022004","Current","Activated"
"418612004002","Current","Activated"
"821086001001","Current","Activated"
"418566005001","Current","Activated"
"318293182001","Current","Activated"
"318293179002","Current","Activated"
"418538030002","Current","Activated"
"821208001001","Current","Activated"
"418577018001","Current","Activated"
"318293128002","Current","Activated"
"418611003004","Current","Activated"
"418577005004","Current","Activated"
"418564007002","Current","Activated"
"318294036002","Current","Activated"
"418601004001","Current","Activated"
"418620003006","Current","Activated"
"318293211003","Current","Activated"
"418588002005","Current","Activated"
"318293085001","Current","Activated"
"821351001001","Current","Activated"
"318294003002","Current","Activated"
"418637004005","Current","Activated"
"821163001001","Current","Activated"
"318293108002","Current","Activated"
"418574002005","Current","Activated"
"418619005003","Current","Activated"
"318294024003","Current","Activated"
"418607001005","Current","Activated"
"418606007002","Current","Activated"
"318293153002","Current","Activated"
"318293089002","Current","Activated"
"418635005003","Current","Activated"
"821058001001","Current","Activated"
"318293154003","Current","Activated"
"318293138001","Current","Activated"
"318293206001","Current","Activated"
"418538009007","Current","Activated"
"318294025001","Current","Activated"
"418538010005","Current","Activated"
"318293226001","Current","Activated"
"418576011004","Current","Activated"
"318293158002","Current","Activated"
"418636022003","Current","Activated"
"821347001001","Current","Activated"
"900002153003","Current","Activated"
"318294017002","Current","Activated"
"418577003004","Current","Activated"
"418575026001","Current","Activated"
"318293165001","Current","Activated"
"318294033003","Current","Activated"
"318293208003","Current","Activated"
"418604002004","Current","Activated"
"318293180003","Current","Activated"
"318293204003","Current","Activated"
"418574030001","Current","Activated"
"418588005002","Current","Activated"
"318294010001","Current","Activated"
"318294030002","Current","Activated"
"822245001001","Current","Activated"
"900002025005","Current","Activated"
"318293167002","Current","Activated"
"418594003004","Current","Activated"
"418574001002","Current","Activated"
"318294018001","Current","Activated"
"318293230001","Current","Activated"
"418614006003","Current","Activated"
"318293197002","Current","Activated"
"418598004003","Current","Activated"
"418624008005","Current","Activated"
"418579011003","Current","Activated"
"318294027005","Current","Activated"
"418579030002","Current","Activated"
"318293196002","Current","Activated"
"318293136001","Current","Activated"
"418538042008","Current","Activated"
"418614005002","Current","Activated"
"318293173001","Current","Activated"
"318293212001","Current","Activated"
"318293225002","Current","Activated"
"418603002001","Current","Activated"
"418576040001","Current","Activated"
"318293187003","Current","Activated"
"418578064004","Current","Activated"
"318293099001","Current","Activated"
"418621001001","Current","Activated"
"318293223002","Current","Activated"
"418574012004","Current","Activated"
"418637017003","Current","Activated"
"418637026004","Current","Activated"
"418595004001","Current","Activated"
"418594004006","Current","Activated"
"418578045003","Current","Activated"
"418645112005","Current","Activated"
"418595001003","Current","Activated"
"418597006003","Current","Activated"
"418538012002","Current","Activated"
"318293201003","Current","Activated"
"418597001001","Current","Activated"
"418538018008","Current","Activated"
"418578007004","Current","Activated"
"821907001001","Current","Activated"
"418611001004","Current","Activated"
"418576076002","Current","Activated"
"418621004004","Current","Activated"
"418576019003","Current","Activated"
"418574037002","Current","Activated"
"821080001001","Current","Activated"
"418637005004","Current","Activated"
"418602002003","Current","Activated"
"418600001002","Current","Activated"
"418578004001","Current","Activated"
"418634005003","Current","Activated"
"418576044002","Current","Activated"
"418574042003","Current","Activated"
"418565016002","Current","Activated"
"418600004003","Current","Activated"
"418601001007","Current","Activated"
"418575040003","Current","Activated"
"418578106001","Current","Activated"
"418577017001","Current","Activated"
"418574033001","Current","Activated"
